dating_id,entity_id,date_type,depth_dating,dating_thickness,lab_num,material_dated,min_weight,max_weight,uncorr_age,uncorr_age_uncert_pos,uncorr_age_uncert_neg,c14_correction,calib_used,date_used,u238_content,u238_uncertainty,th232_content,th232_uncertainty,th230_content,th230_uncertainty,th230_th232_ratio,th230_th232_ratio_uncertainty,th230_u238_activity,th230_u238_activity_uncertainty,u234_u238_activity,u234_u238_activity_uncertainty,ini_230th_232th_ratio,ini_230th_232th_ratio_uncertainty,decay_constant,corr_age,corr_age_uncert_pos,corr_age_uncert_neg,date_used_lin_interp,date_used_lin_reg,date_used_bchron,date_used_bacon,date_used_oxcal,date_used_copra,date_used_stalage
12419,695,MC-ICP-MS U/Th,60,,UMD120920-542,calcite,1.05,1.05,384.135,66030.1,66030.1,,,yes,2082.87844227743,,,,,,8440.1288538213,,0.804581249067144,0.0064421576823508,0.874595579011448,0.00378500618520152,14,9,Cheng et al. 2013,383912,77758.8,77758.8,,yes,,yes,,,yes
12420,695,MC-ICP-MS U/Th,60,,UMD121002-228,calcite,1.8,1.8,311.418,25064.1,25064.1,,,yes,1146.40101928695,,,,,,9450.54763522505,,0.787976590108853,0.00622911114990173,0.87609978131751,0.00537915435665027,14,9,Cheng et al. 2013,311312,24953,24953,,yes,,yes,,,yes
12421,695,MC-ICP-MS U/Th,61,,UMD121002-235,calcite,2,2,328.143,27777.3,27777.3,,,yes,1097.14056571919,,,,,,8758.33450970521,,0.794313472792644,0.00769904121974913,0.876645735722257,0.00277956932970665,14,9,Cheng et al. 2013,328081,27964.9,27964.9,,yes,,yes,,,yes
12422,695,MC-ICP-MS U/Th,62,,UMD121002-249,calcite,2.3,2.3,334.726,26265.2,26265.2,,,yes,1132.88381957518,,,,,,11778.5310241984,,0.794792142764458,0.00564502475154485,0.875448196683414,0.00391131181629375,14,9,Cheng et al. 2013,334713,26482.1,26482.1,,yes,,yes,,,yes
12423,695,MC-ICP-MS U/Th,63,,UMD121002-270,calcite,1.8,1.8,379.459,45826.4,45826.4,,,no,1260.90395690477,,,,,,14662.1365621272,,0.803320880670057,0.00510353756126228,0.874215024692723,0.00438825210709057,14,9,Cheng et al. 2013,379453,46012.8,46012.8,,no,,no,no,,no
12424,695,MC-ICP-MS U/Th,63,,UMA01889  Dec-2007,calcite,3,3,320.611999270837,12894.3118583905,12894.3118583905,,,yes,1348.61909892747,,,,,,2390.48202537705,,0.79685669373595,0.00377594832445916,0.88014874798823,0.00248863012225321,14,9,Cheng et al. 2013,320743,14716.6,14716.6,,yes,,yes,,,yes
12425,695,MC-ICP-MS U/Th,64,,UMD121002-271,calcite,2,2,328.678,20257.4,20257.4,,,yes,1316.9661035594,,,,,,6967.17203376172,,0.795141616696386,0.00529392418251722,0.877049682737906,0.00260589290964142,14,9,Cheng et al. 2013,328393,20626.8,20626.8,,yes,,yes,,,yes
12426,695,MC-ICP-MS U/Th,65,,UMD121002-303,calcite,1,1,364.798,249694,249694,,,yes,2278.93043779591,,,,,,7073.28029902083,,0.802166360825049,0.00830882142690925,0.875542803268294,0.00267765820769384,14,9,Cheng et al. 2013,364892,45579.9,45579.9,,yes,,yes,,,yes
12427,695,MC-ICP-MS U/Th,66,,UMD121002-307,calcite,2.3,2.3,331.042,19188,19188,,,yes,1988.32785235521,,,,,,6149.95509994006,,0.797454895555489,0.00425396787856602,0.878268530191499,0.00303369862341804,14,9,Cheng et al. 2013,330682,18878.3,18878.3,,yes,,yes,,,yes
12428,695,MC-ICP-MS U/Th,67,,UMD121002-312,calcite,2.5,2.5,361.881,32199.3,32199.3,,,yes,1795.55655497134,,,,,,6785.30026459172,,0.806297673274463,0.00600301408385175,0.879040628472646,0.0025640143645037,14,9,Cheng et al. 2013,361362,31645.6,31645.6,,yes,,yes,,,yes
12429,695,MC-ICP-MS U/Th,68,,UMD121002-403,calcite,2.4,2.4,383.734,42556.9,42556.9,,,yes,1632.73817653966,,,,,,3296.99585969925,,0.803231404029325,0.00517572453126358,0.873474439141662,0.00342705501551731,14,9,Cheng et al. 2013,383600,41889.9,41889.9,,yes,,yes,,,yes
12430,695,MC-ICP-MS U/Th,69,,UMD121002-408,calcite,2.6,2.6,333.546,20172.6,20172.6,,,yes,1696.09904617542,,,,,,3709.75818668894,,0.801735066414548,0.00484308901055143,0.880982549461783,0.00281704711809916,14,9,Cheng et al. 2013,333097,20281.5,20281.5,,yes,,yes,,,yes
12431,695,MC-ICP-MS U/Th,70,,UMD121002-417,calcite,1.46,1.46,383.073,496930,496930,,,yes,1736.18043244328,,,,,,3989.70480741003,,0.814534179322493,0.00683918196389469,0.882045713034709,0.00420143283775198,14,9,Cheng et al. 2013,385299,54695.9,54695.9,,yes,,yes,,,yes
12432,695,MC-ICP-MS U/Th,72,,UMD121002-430,calcite,1.89,1.89,351.175,37084.3,37084.3,,,yes,1426.50223251332,,,,,,3582.28614566099,,0.821259526813858,0.0071938748557278,0.892712682613675,0.00459039011685992,14,9,Cheng et al. 2013,350699,36670.1,36670.1,,yes,,yes,,,yes
12433,695,MC-ICP-MS U/Th,73,,UMD121002-440,calcite,2,2,372.984,30056.1,30056.1,,,yes,1408.81196424954,,,,,,8657.03070414666,,0.823335598867601,0.00475088031277001,0.89015378220185,0.00279529731462645,14,9,Cheng et al. 2013,372876,30195.4,30195.4,,yes,,yes,,,yes
12434,696,MC-ICP-MS U/Th,0.3885,,UMD120912-340,calcite,3.16,3.16,3304.2,154.733,154.733,,,yes,1227.21838424953,,,,,,125.594406914467,,0.0196149106547724,0.000889263571467766,0.658438981443015,0.000904326441116157,14,9,Cheng et al. 2013,2940.24,279.529,279.529,,yes,,yes,,,yes
12435,696,MC-ICP-MS U/Th,1.1655,,UMD120723-244,calcite,2,2,5362.53,231.45,231.45,,,yes,1033.98228376882,,,,,,175.653469020207,,0.0317768621009928,0.00129014630519386,0.665250457465929,0.00612383584016334,14,9,Cheng et al. 2013,4944.54,353.328,353.328,,yes,,yes,,,yes
12436,696,MC-ICP-MS U/Th,1.9425,,UMD120723-301,calcite,1.8,1.8,7552.36,180.598,180.598,,,yes,1273.34665512989,,,,,,374.32171091416,,0.044347524171327,0.00100263195563058,0.665598811336903,0.00274126437808636,14,9,Cheng et al. 2013,7278.87,253.631,253.631,,yes,,yes,,,yes
12437,696,MC-ICP-MS U/Th,2,,UMA01903  Dec-2007,calcite,3.5,3.5,10073.764815539,193.23480662481,193.23480662481,,,yes,1167.70087237653,,,,,,188.890258215603,,0.058761624548418,0.00109193824968564,0.668895501591034,0.00229596243308316,14,9,Cheng et al. 2013,10001.4,217.2,217.2,,yes,,yes,,,yes
12438,696,MC-ICP-MS U/Th,2.7195,,UMD120723-306,calcite,2.1,2.1,13500.7,310.56,310.56,,,yes,1129.95408424172,,,,,,782.269628374983,,0.0769018706031867,0.00158481107847859,0.666721592551432,0.00331977791634438,14,9,Cheng et al. 2013,13272.5,345.698,345.698,,yes,,yes,,,yes
12439,696,MC-ICP-MS U/Th,3.4965,,UMD120723-403,calcite,2.4,2.4,14339.9,260.134,260.134,,,yes,1111.96402231872,,,,,,219.468141707643,,0.0824773693821663,0.00132808343558242,0.675977767095512,0.00373789437135473,14,9,Cheng et al. 2013,13476.3,617.252,617.252,,yes,,yes,,,yes
12440,696,MC-ICP-MS U/Th,4.2735,,UMD120723-407,calcite,2.4,2.4,25840.6,331.267,331.267,,,yes,1034.38402210075,,,,,,374.574933055925,,0.141522353140607,0.00146934634088432,0.682087794638485,0.00215333207234525,14,9,Cheng et al. 2013,24964.8,667.841,667.841,,yes,,yes,,,yes
12441,696,MC-ICP-MS U/Th,5.0505,,UMD120723-415,calcite,2.2,2.2,30507.9,373.015,373.015,,,yes,1252.64959331685,,,,,,152.468926885201,,0.165800205129038,0.00164687709954096,0.692357615978453,0.00245632175724833,14,9,Cheng et al. 2013,27972.1,1704.6,1704.6,,yes,,yes,,,yes
12442,696,MC-ICP-MS U/Th,5.8275,,UMD120723-418,calcite,3.1,3.1,47062.2,655.127,655.127,,,yes,1003.76616504027,,,,,,490.387365033294,,0.238999438056723,0.00226284086348186,0.701085248694479,0.00305019386755933,14,9,Cheng et al. 2013,45928.5,995.2,995.2,,yes,,yes,,,yes
12443,696,MC-ICP-MS U/Th,6.6045,,UMD120723-422,calcite,2.3,2.3,49865.9,857.424,857.424,,,yes,1008.90169263376,,,,,,777.670585862196,,0.251565483554512,0.00308446185690897,0.705643528502619,0.0027263760513184,14,9,Cheng et al. 2013,49117.9,973.531,973.531,,yes,,yes,,,yes
12444,696,MC-ICP-MS U/Th,7.3815,,UMD120723-429,calcite,2.5,2.5,56615.4,632.256,632.256,,,yes,1026.07531093449,,,,,,1432.16489546151,,0.280025751334722,0.00202360632223391,0.713445503443084,0.00262705331063097,14,9,Cheng et al. 2013,56157.7,701.168,701.168,,yes,,yes,,,yes
12445,696,MC-ICP-MS U/Th,8.1585,,UMD120723-433,calcite,2.1,2.1,64993.7,899.374,899.374,,,yes,899.329246781961,,,,,,480.336245946297,,0.312366426620297,0.00270981912581309,0.720270086421342,0.00280572382595801,14,9,Cheng et al. 2013,63489.7,1318.98,1318.98,,yes,,yes,,,yes
12446,696,MC-ICP-MS U/Th,8.9355,,UMD120723-448,calcite,2.7,2.7,77976.3,1146.45,1146.45,,,yes,792.15651047178,,,,,,475.539844279492,,0.356784256875822,0.00294684901489671,0.726908519923287,0.00309101120067606,14,9,Cheng et al. 2013,76221.5,1616.71,1616.71,,yes,,yes,,,yes
12447,696,MC-ICP-MS U/Th,9.7125,,UMD120723-500,calcite,2.1,2.1,77551.2,1422.13,1422.13,,,yes,997.033042186331,,,,,,1719.0762859953,,0.35775468308939,0.00389638226839968,0.730871354880405,0.0029519780917512,14,9,Cheng et al. 2013,77068.7,1445.11,1445.11,,yes,,yes,,,yes
12448,696,MC-ICP-MS U/Th,10.4895,,UMD120723-517,calcite,2.45,2.45,77487.9,1284.9,1284.9,,,yes,1250.31640789006,,,,,,6715.32711011131,,0.361120455802226,0.00367386122584887,0.737118702628267,0.00218681942091526,14,9,Cheng et al. 2013,77373.5,1288.55,1288.55,,yes,,yes,,,yes
12449,696,MC-ICP-MS U/Th,11.2665,,UMD120723-525,calcite,3,3,79682.1,1058.97,1058.97,,,yes,1335.13753339986,,,,,,4371.67835471335,,0.367196445490953,0.00245355991962369,0.736316994325224,0.00332852318379252,14,9,Cheng et al. 2013,79486.3,1059.47,1059.47,,yes,,yes,,,yes
12450,696,MC-ICP-MS U/Th,12.23775,,UMD120723-539,calcite,3.3,3.3,81055.8,1165.91,1165.91,,,yes,1237.38559915637,,,,,,3935.30217548319,,0.372364045992648,0.00301217979768377,0.73831719004934,0.00284893458071806,14,9,Cheng et al. 2013,80845,1161.37,1161.37,,yes,,yes,,,yes
12451,696,MC-ICP-MS U/Th,13.01475,,UMD120725-208,calcite,2.7,2.7,83532.5,870.871,870.871,,,yes,1140.55716735058,,,,,,2073.85618232257,,0.377037843603917,0.00187473482487922,0.733965200470671,0.00263085497248226,14,9,Cheng et al. 2013,83120.5,909.141,909.141,,yes,,yes,,,yes
12452,696,MC-ICP-MS U/Th,13.79175,,UMD120725-213,calcite,2.7,2.7,86270,1327.4,1327.4,,,yes,1160.16468690716,,,,,,2134.90576383782,,0.385271270206357,0.00321710557833413,0.735122447455969,0.00288979734484236,14,9,Cheng et al. 2013,85847.5,1342.31,1342.31,,yes,,yes,,,yes
12453,696,MC-ICP-MS U/Th,14.56875,,UMD120725-214,calcite,2.2,2.2,89416.4,1686.98,1686.98,,,yes,1270.81000369451,,,,,,2854.0368122171,,0.393529298953609,0.00417127351336742,0.734553167694688,0.00259024548048779,14,9,Cheng et al. 2013,89094.7,1703,1703,,yes,,yes,,,yes
12454,696,MC-ICP-MS U/Th,15.34575,,UMD120725-220,calcite,2.6,2.6,91106.9,1046.84,1046.84,,,yes,1467.80621451052,,,,,,4175.03379683614,,0.396339788501507,0.00202901197414894,0.731989942768723,0.0029430421548355,14,9,Cheng et al. 2013,90880.9,1047.65,1047.65,,yes,,yes,,,yes
12455,696,MC-ICP-MS U/Th,16.89975,,UMD120725-242,calcite,2.4,2.4,104331,1610.6,1610.6,,,no,1718.2166356843,,,,,,7911.9425315989,,0.431477700462611,0.00327909355287009,0.736462207453012,0.00231089571328434,14,9,Cheng et al. 2013,104199,1605.58,1605.58,,no,,no,no,,no
12456,696,MC-ICP-MS U/Th,17.67675,,UMD120725-248,calcite,2.7,2.7,99921.8,1276.9,1276.9,,,yes,1465.87154600826,,,,,,1623.47068595699,,0.422483849589282,0.00247138725785299,0.738404035158087,0.00255311196636412,14,9,Cheng et al. 2013,99313.7,1336.45,1336.45,,yes,,yes,,,yes
12457,696,MC-ICP-MS U/Th,18.45375,,UMD120725-257,calcite,2.4,2.4,106135,1742.49,1742.49,,,yes,1440.17303847238,,,,,,640.249631573016,,0.440149211888243,0.00336220702713199,0.742910752218466,0.00277618732271211,14,9,Cheng et al. 2013,104509,2022.08,2022.08,,yes,,yes,,,yes
12458,696,MC-ICP-MS U/Th,19.23075,,UMD120725-259,calcite,2.7,2.7,108609,1615.21,1615.21,,,yes,1486.01146197445,,,,,,2906.21695180698,,0.450312575587646,0.00296923457321444,0.74935237432769,0.00278224990039519,14,9,Cheng et al. 2013,108255,1629.36,1629.36,,yes,,yes,,,yes
12459,696,MC-ICP-MS U/Th,20.00775,,UMD120725-304,calcite,2.5,2.5,116173,1517.59,1517.59,,,yes,1369.41631400537,,,,,,3266.61253011701,,0.470017970351097,0.00247805248185221,0.754007518934635,0.00264798317501657,14,9,Cheng et al. 2013,115842,1515.38,1515.38,,yes,,yes,,,yes
12460,696,MC-ICP-MS U/Th,20.78475,,UMD120725-309,calcite,2.3,2.3,118337,2496.49,2496.49,,,yes,1143.24511651778,,,,,,5681.9595424933,,0.48196181093459,0.00378319468671808,0.763905517126984,0.00461739607572469,14,9,Cheng et al. 2013,118160,2506.49,2506.49,,yes,,yes,,,yes
12461,696,MC-ICP-MS U/Th,21.56175,,UMD120725-412,calcite,2.5,2.5,121167,2393.57,2393.57,,,yes,1097.39417490091,,,,,,7155.0081157394,,0.484268700484439,0.00435006863151676,0.759444724660875,0.00238504523149718,14,9,Cheng et al. 2013,120998,2375.42,2375.42,,yes,,yes,,,yes
12462,696,MC-ICP-MS U/Th,22.33875,,UMD120725-426,calcite,2,2,123026,1886.05,1886.05,,,yes,1196.63109401865,,,,,,5414.60301933659,,0.490548858499598,0.00312379228868252,0.762593424453326,0.00256353914874234,14,9,Cheng et al. 2013,122836,1872.38,1872.38,,yes,,yes,,,yes
12463,696,MC-ICP-MS U/Th,23.11575,,UMD120725-430,calcite,2.4,2.4,126002,2666.12,2666.12,,,yes,1330.32586899209,,,,,,6363.04879957574,,0.497467359167452,0.00463273604832558,0.764158607837287,0.00268851664275097,14,9,Cheng et al. 2013,125816,2647.6,2647.6,,yes,,yes,,,yes
12464,696,MC-ICP-MS U/Th,23.89275,,UMD120725-437,calcite,2.6,2.6,127934,2081.21,2081.21,,,yes,1299.32060938262,,,,,,1952.35760466658,,0.502263913074175,0.0031247141967358,0.765564693672541,0.00295240230789187,14,9,Cheng et al. 2013,127336,2147.55,2147.55,,yes,,yes,,,yes
12465,696,MC-ICP-MS U/Th,23.9,,UMD120725-520,calcite,3.1,3.1,128330,1796.76,1796.76,,,yes,1360.19655108307,,,,,,1059.99875473248,,0.500897213520871,0.00238448681223393,0.762857781460698,0.00286560276994166,14,9,Cheng et al. 2013,127242,1953.71,1953.71,,yes,,yes,,,yes
12466,696,MC-ICP-MS U/Th,24,,UMA02038  Mar-2008,calcite,6.8,6.8,125194.569275465,1137.59800119905,1137.59800119905,,,yes,1150.16320300319,,,,,,6562.880392459,,0.493898358848985,0.00201018488737249,0.760795988331053,0.00172007813072163,14,9,Cheng et al. 2013,125173,1277.46,1277.46,,yes,,yes,,,yes
12467,696,MC-ICP-MS U/Th,24.66975,,UMD120725-438,calcite,2.6,2.6,137497,2737.49,2737.49,,,yes,1204.69635134503,,,,,,520.435558066158,,0.527619774378403,0.0041662767170527,0.77531802125813,0.00256506723202635,14,9,Cheng et al. 2013,135164,3076.13,3076.13,,yes,,yes,,,yes
12468,696,MC-ICP-MS U/Th,24.66975,,UMD120725-520,calcite,3.1,3.1,144014,2112.88,2112.88,,,yes,1360.19655108307,,,,,,849.481327638577,,0.53562438645239,0.00253895518905749,0.771911499755025,0.00268530205890307,14,9,Cheng et al. 2013,142543,2333.15,2333.15,,yes,,yes,,,yes
12469,696,MC-ICP-MS U/Th,25.44675,,UMD120725-440,calcite,2.4,2.4,144238,2788.24,2788.24,,,yes,1310.35357769748,,,,,,178.687145299943,,0.546626935404316,0.00394917286692202,0.784242150101211,0.00275139805143693,14,9,Cheng et al. 2013,137157,5387.88,5387.88,,yes,,yes,,,yes
12470,696,MC-ICP-MS U/Th,25.44675,,UMD120725-549,calcite,2.05,2.05,164268,3590.52,3590.52,,,yes,1170.37455940573,,,,,,1653.47376255487,,0.579246523610154,0.00367649261160088,0.787229187517461,0.00331563445767871,14,9,Cheng et al. 2013,163464,3605.31,3605.31,,yes,,yes,,,yes
12471,696,MC-ICP-MS U/Th,26.22375,,UMD120725-443,calcite,2.4,2.4,164039,3607.72,3607.72,,,yes,1024.41366739248,,,,,,1322.24472065906,,0.583438045335069,0.00412119252570893,0.792024043850254,0.00289895933778437,14,9,Cheng et al. 2013,163026,3616.82,3616.82,,yes,,yes,,,yes
12472,696,MC-ICP-MS U/Th,26.22375,,UMD120730-512,calcite,1.6,1.6,175876,4284,4284,,,no,1213.06376796693,,,,,,1686.25982032578,,0.600450832788585,0.00401131356044027,0.793988934229268,0.0034496519544828,14,9,Cheng et al. 2013,175034,4292.36,4292.36,,no,,no,no,,no
12473,696,MC-ICP-MS U/Th,27,,UMD120730-531,calcite,1.9,1.9,183339,6812.08,6812.08,,,no,1440.9513775305,,,,,,2129.49788818782,,0.592230077125076,0.00283525195784679,0.77695653362895,0.00671662807483822,14,9,Cheng et al. 2013,182641,6726.2,6726.2,,no,,no,no,,no
12474,696,MC-ICP-MS U/Th,27.00075,,UMD120725-504,calcite,2.1,2.1,171933,3752.97,3752.97,,,yes,1104.43793405769,,,,,,1868.24943522125,,0.594366436270776,0.00384949961338108,0.792734221120686,0.00289615808107307,14,9,Cheng et al. 2013,171186,3762.25,3762.25,,yes,,yes,,,yes
12475,696,MC-ICP-MS U/Th,28,,UMD120730-542,calcite,1.8,1.8,174721,3783.37,3783.37,,,yes,1560.53251467521,,,,,,6121.27294464471,,0.602444408296589,0.00380897841072562,0.797365694342069,0.00277907721589494,14,9,Cheng et al. 2013,174497,3716.08,3716.08,,yes,,yes,,,yes
12476,696,MC-ICP-MS U/Th,28,,UMA01875  Dec-2007,calcite,3.1,3.1,147349.108006141,1772.23455182083,1772.23455182083,,,no,1338.74616672152,,,,,,1109.51598484935,,0.554262069701716,0.00266834313084393,0.786464717986972,0.00191644871737596,14,9,Cheng et al. 2013,147197,1973.49,1973.49,,no,,no,no,,no
12477,696,MC-ICP-MS U/Th,29,,UMD120912-341,calcite,1.91,1.91,177720,7212.3,7212.3,,,yes,1206.78309437081,,,,,,3803.96097560035,,0.612388057116662,0.00796155194134663,0.804015284200904,0.00368820933399637,14,9,Cheng et al. 2013,177347,7254.65,7254.65,,yes,,yes,,,yes
12478,696,MC-ICP-MS U/Th,30,,UMD120912-342,calcite,1.99,1.99,191693,6207.41,6207.41,,,yes,983.214960672825,,,,,,2661.72470799583,,0.631485274947773,0.00615922462055675,0.807181624600212,0.00206179968325609,14,9,Cheng et al. 2013,191142,6296.22,6296.22,,yes,,yes,,,yes
12479,696,MC-ICP-MS U/Th,31,,UMD120912-343,calcite,2.26,2.26,203094,7280.83,7280.83,,,yes,903.90697064029,,,,,,3422.58619809196,,0.639484626467285,0.00642784091401922,0.804000080577307,0.00203935754735173,14,9,Cheng et al. 2013,202628,7280.4,7280.4,,yes,,yes,,,yes
12480,696,MC-ICP-MS U/Th,32,,UMD120912-344,calcite,2.49,2.49,196225,8571.92,8571.92,,,yes,1125.90468277491,,,,,,9978.8455083217,,0.638249581781508,0.00812650309522159,0.809210970967312,0.00307720852885756,14,9,Cheng et al. 2013,196126,8671.75,8671.75,,yes,,yes,,,yes
12481,696,MC-ICP-MS U/Th,33,,UMD120912-345,calcite,2.08,2.08,209459,5286.46,5286.46,,,yes,1115.29982987605,,,,,,5804.08531332088,,0.651140789912521,0.00386638379514393,0.809546647290979,0.00242516248506911,14,9,Cheng et al. 2013,209182,5264.22,5264.22,,yes,,yes,,,yes
12482,696,MC-ICP-MS U/Th,34,,UMD120912-346,calcite,1.93,1.93,201638,7641.83,7641.83,,,yes,1158.25192157226,,,,,,4916.37556554188,,0.649915454651866,0.00641736061110436,0.815295799308431,0.00357238304308433,14,9,Cheng et al. 2013,201293,7608.19,7608.19,,yes,,yes,,,yes
12483,696,MC-ICP-MS U/Th,35,,UMD120912-347,calcite,2.1,2.1,203788,5997.88,5997.88,,,yes,1237.25773892048,,,,,,1688.56861935507,,0.658137450805125,0.00561880179307239,0.821091236277238,0.00129387552900482,14,9,Cheng et al. 2013,202940,6003.27,6003.27,,yes,,yes,,,yes
12484,696,MC-ICP-MS U/Th,36,,UMD120912-348,calcite,2.33,2.33,227932,24155.1,24155.1,,,yes,1228.98893079814,,,,,,7239.98436587221,,0.670702202159629,0.0166331293721553,0.814408610932871,0.00487459793073,14,9,Cheng et al. 2013,227891,24054.5,24054.5,,yes,,yes,,,yes
12485,696,MC-ICP-MS U/Th,37,,UMD120912-349,calcite,2.19,2.19,213744,13965,13965,,,yes,1292.78869971823,,,,,,3039.68532252772,,0.664792869752523,0.0117211182015226,0.819025987019749,0.00260651358501552,14,9,Cheng et al. 2013,213211,14091.7,14091.7,,yes,,yes,,,yes
12486,696,MC-ICP-MS U/Th,38,,UMD120912-350,calcite,2.19,2.19,217522,8208.26,8208.26,,,yes,1307.82011033654,,,,,,2452.23290816649,,0.669078232879143,0.00609958271792062,0.819850543201158,0.00285368747943711,14,9,Cheng et al. 2013,216883,8191.64,8191.64,,yes,,yes,,,yes
12487,696,MC-ICP-MS U/Th,39,,UMD120912-351,calcite,1.9,1.9,239315,19513.6,19513.6,,,yes,1242.93517135272,,,,,,1223.44792749021,,0.682073495423075,0.0119075589958193,0.817251260213747,0.00403294590987445,14,9,Cheng et al. 2013,237979,19288,19288,,yes,,yes,,,yes
12488,696,MC-ICP-MS U/Th,40,,UMD120912-352,calcite,2.39,2.39,228055,7847.69,7847.69,,,yes,1309.05359250949,,,,,,1544.8934721001,,0.681529516764224,0.00522042372942754,0.823645130127807,0.00248899886483021,14,9,Cheng et al. 2013,226953,7908.89,7908.89,,yes,,yes,,,yes
12489,696,MC-ICP-MS U/Th,40,,UMA01886  Dec-2007,calcite,3,3,226148.834768078,8589.41633136601,8589.41633136601,,,yes,970.659267781758,,,,,,2639.92092814672,,0.681313720107836,0.00642972792871108,0.824318855205903,0.00298825838756689,14,9,Cheng et al. 2013,226187,9222.65,9222.65,,yes,,yes,,,yes
12490,696,MC-ICP-MS U/Th,40.97,,UMD110811-445,calcite,6,6,229918,5855.51,5855.51,,,yes,551.285934719925,,,,,,7067.39078163357,,0.685725977157167,0.00372608016190972,0.826082644691674,0.00195236227552734,14,9,Cheng et al. 2013,229682,5768.65,5768.65,,yes,,yes,,,yes
12491,696,MC-ICP-MS U/Th,41,,UMD120912-353,calcite,1.91,1.91,228003,9333.44,9333.44,,,yes,1175.695445226,,,,,,1725.66919781951,,0.688547220575478,0.00698900185818866,0.82995250198312,0.00140760144608212,14,9,Cheng et al. 2013,227058,9382.45,9382.45,,yes,,yes,,,yes
12492,696,MC-ICP-MS U/Th,41.43,,UMD110811-440,calcite,14.3,14.3,228585,4682.26,4682.26,,,yes,553.369792873239,,,,,,7785.59056312596,,0.687794875502893,0.00301668442785373,0.828882772686125,0.0017017238915298,14,9,Cheng et al. 2013,228348,4661.09,4661.09,,yes,,yes,,,yes
12493,696,MC-ICP-MS U/Th,41.89,,UMD110811-435,calcite,14.1,14.1,235606,4983.82,4983.82,,,yes,558.414379754144,,,,,,7503.94661180695,,0.694384792277815,0.00294973994048014,0.830195044731338,0.0018087298047947,14,9,Cheng et al. 2013,235392,5040.48,5040.48,,yes,,yes,,,yes
12494,696,MC-ICP-MS U/Th,42,,UMD120912-354,calcite,1.9,1.9,241358,11669.9,11669.9,,,yes,1067.80988761406,,,,,,12653.8171534269,,0.701012446521259,0.00764579083600242,0.832584749124119,0.00164790107402757,14,9,Cheng et al. 2013,241243,11655.2,11655.2,,yes,,yes,,,yes
12495,696,MC-ICP-MS U/Th,42.39,,UMD110811-429,calcite,15,15,231561,5223.96,5223.96,,,yes,563.604532346809,,,,,,6472.99671015978,,0.694627256583622,0.00336079555087401,0.832957461105175,0.00168221378159671,14,9,Cheng et al. 2013,231339,5229.84,5229.84,,yes,,yes,,,yes
12496,696,MC-ICP-MS U/Th,42.92,,UMD110811-428,calcite,15.7,15.7,238067,6331.25,6331.25,,,yes,547.856686739031,,,,,,11751.6818277389,,0.699532235825598,0.0037021999420127,0.833159147988197,0.00206886883767273,14,9,Cheng et al. 2013,237957,6289.71,6289.71,,yes,,yes,,,yes
12497,696,MC-ICP-MS U/Th,43,,UMD120912-355,calcite,2.21,2.21,239153,8537.86,8537.86,,,yes,1118.27527518304,,,,,,6860.06398960726,,0.699272601845046,0.00516405755850383,0.83240213694743,0.00234142961740118,14,9,Cheng et al. 2013,238922,8573.82,8573.82,,yes,,yes,,,yes
12498,696,MC-ICP-MS U/Th,43.45,,UMD110811-423,calcite,16.5,16.5,236224,5122.76,5122.76,,,yes,571.482905100481,,,,,,6917.7310517759,,0.698129854104875,0.00309291731981107,0.833097779661179,0.00172692074991789,14,9,Cheng et al. 2013,236012,5179.69,5179.69,,yes,,yes,,,yes
12499,696,MC-ICP-MS U/Th,43.96,,UMD110811-413,calcite,15,15,240344,5987.27,5987.27,,,yes,573.88657837824,,,,,,9496.1225525313,,0.70317539351522,0.00361518189972578,0.835124410963638,0.00167476446698997,14,9,Cheng et al. 2013,240122,5926.97,5926.97,,yes,,yes,,,yes
12500,696,MC-ICP-MS U/Th,44,,UMD120912-201,calcite,1.98,1.98,241753,7793.98,7793.98,,,yes,1082.68392066399,,,,,,7016.10921318955,,0.709935075117599,0.00423285922998096,0.840246995240369,0.00294051875675099,14,9,Cheng et al. 2013,241487,7938.73,7938.73,,yes,,yes,,,yes
12501,696,MC-ICP-MS U/Th,44.45,,UMD110811-408,calcite,13.1,13.1,249779,6277.46,6277.46,,,yes,556.818699751896,,,,,,4178.48774037259,,0.709798699936259,0.00329568151974854,0.835460808155601,0.00176260490058273,14,9,Cheng et al. 2013,249405,6313.91,6313.91,,yes,,yes,,,yes
12502,696,MC-ICP-MS U/Th,44.93,,UMD110811-406,calcite,12.8,12.8,250662,6386.63,6386.63,,,yes,523.640056148769,,,,,,4525.22467421878,,0.715529315372627,0.00339392176334405,0.84003656890461,0.00183060499389805,14,9,Cheng et al. 2013,250326,6423.61,6423.61,,yes,,yes,,,yes
12503,696,MC-ICP-MS U/Th,45,,UMD120912-206,calcite,2.08,2.08,250399,7309.8,7309.8,,,yes,1243.73158735382,,,,,,7137.00350547665,,0.717419154843673,0.00388475815742977,0.841778742518899,0.00212824128030462,14,9,Cheng et al. 2013,250138,7303.99,7303.99,,yes,,yes,,,yes
12504,696,MC-ICP-MS U/Th,45,,UMA01897  Dec-2007,calcite,3.2,3.2,252669.537602311,9317.4840299588,9317.4840299588,,,yes,937.615883520663,,,,,,2313.52070123876,,0.720553610647257,0.00484456606850112,0.842959153349275,0.00361597344042691,14,9,Cheng et al. 2013,252783,10471.4,10471.4,,yes,,yes,,,yes
