sample_id,lin_interp_age,lin_interp_age_uncert_pos,lin_interp_age_uncert_neg,lin_reg_age,lin_reg_age_uncert_pos,lin_reg_age_uncert_neg,bchron_age,bchron_age_uncert_pos,bchron_age_uncert_neg,bacon_age,bacon_age_uncert_pos,bacon_age_uncert_neg,oxcal_age,oxcal_age_uncert_pos,oxcal_age_uncert_neg,copra_age,copra_age_uncert_pos,copra_age_uncert_neg,stalage_age,stalage_age_uncert_pos,stalage_age_uncert_neg
140287,8221.460188,91.7849372,101.9606264,8172.038663,69.26240423,65.33255572,8176,58.05,64,8159.640992,83.59992012,101.786365,,,,8218.410231,103.0151856,84.27751856,8167.770597,106.1824206,100.9754961
140288,8221.551898,91.88052406,101.896747,8172.166136,69.28109122,65.38769872,8176,58.05,64,8159.802413,83.61792789,101.8899361,,,,8218.548871,103.0013503,84.24256339,8167.868005,106.1096544,100.9083003
140289,8221.654725,91.98769722,101.8251247,8172.285437,69.3242628,65.42590167,8176,59,64,8159.9834,83.63811842,102.0060614,,,,8218.704773,102.9858844,84.20421564,8167.976932,106.0154729,100.8323718
140290,8221.774225,92.39598749,101.7418879,8172.39638,69.39894844,65.4425959,8176.5,58.5,64.5,8160.193735,83.66158309,102.1410177,,,,8218.886565,103.1450764,84.15995981,8168.103152,105.9043553,100.7434304
140291,8221.893726,92.87940312,101.6586512,8172.507323,69.47363408,65.4720859,8177,58,65,8160.404071,83.68504776,102.2759741,,,,8219.047071,103.6165652,84.09410416,8168.228989,105.7915364,100.6538305
140292,8222.013227,93.45088976,101.5754144,8172.618266,69.52298817,65.50494883,8177,59,65,8160.614407,83.70851243,102.4109304,,,,8219.138761,104.1502418,83.95912276,8168.354458,105.6771073,100.5636711
140293,8222.129949,94.00908601,101.4941134,8172.738323,69.50620506,65.54874137,8177,59,65,8160.819851,83.73143141,102.5427483,,,,8219.229152,104.3187239,83.8278217,8168.476671,105.5638723,100.4751629
140294,8222.241113,94.54070149,101.4166839,8172.89534,69.44231648,65.63312621,8177,59.05,65,8161.015512,83.75325901,102.6682891,,,,8219.316013,104.3844601,83.70328395,8168.592766,105.4547598,100.3905452
140295,8222.477363,94.83585503,101.4691796,8173.002583,69.42820233,65.6677366,8177,60,64.05,8161.211174,83.77508661,102.7938299,,,,8219.403637,104.4495048,83.57925754,8168.708584,105.3444833,100.305692
140296,8222.516244,95.05844739,101.3859634,8173.159061,69.36252557,65.75339721,8177,60,64.05,8161.401943,83.79636852,102.9162322,,,,8219.489814,104.5228237,83.45883628,8168.821251,105.2359131,100.2228094
140297,8222.571824,95.27104597,101.3163148,8173.293376,69.38687845,65.81508002,8177.5,60.5,64.55,8161.597604,83.81819612,103.041773,,,,8219.57897,104.5995362,83.33585717,8168.936559,105.1235534,100.1377251
140298,8222.677985,95.39521722,101.2909854,8173.450121,69.39765951,65.89556014,8178,60,65.05,8161.803049,83.8411151,103.1735908,,,,8219.860772,104.4918587,83.39466149,8169.057375,105.0045591,100.0483894
140299,8222.808047,95.39857707,101.2864267,8173.610597,69.39927777,65.987187,8178,60,65.05,8162.013384,83.86457977,103.3085472,,,,8219.982881,104.5479788,83.28819803,8169.18081,104.8817402,99.95702451
140300,8222.927548,95.412498,101.2713068,8173.771074,69.39124532,66.08340561,8178,60.05,65.05,8162.22372,83.88804444,103.4435035,,,,8220.064522,104.6445249,83.14100324,8169.304001,104.7585494,99.86585664
140301,8223.047049,95.42641894,101.2561869,8173.898431,69.48527362,66.14006691,8178,60.05,65.05,8162.434056,83.91150911,103.5784599,,,,8220.15574,104.7885795,83.00312755,8169.426964,104.635587,99.7749847
140302,8223.158213,95.43936864,101.2421219,8174.03838,69.52095222,66.20819604,8178,61,65.05,8162.629717,83.93333671,103.7040007,,,,8220.243397,105.0795846,82.87744827,8169.541156,104.5213944,99.69080506
140303,8223.261039,95.45902723,101.2453641,8174.164855,69.55693343,66.26019966,8178.5,60.5,65.55,8162.810704,83.95352724,103.8201259,,,,8220.421651,105.2505902,82.85817792,8169.646632,104.4159187,99.61331216
140304,8223.363865,95.56025411,101.292688,8174.279286,69.60495702,66.28139334,8178.5,60.5,65.55,8162.99169,83.97371777,103.9362512,,,,8220.600531,105.4199941,82.9093917,8169.751971,104.310579,99.5362427
140305,8223.483157,95.65053067,101.3549771,8174.399106,69.6519832,66.30545516,8179,60,66.05,8163.177569,83.99445399,104.0555149,,,,8220.866979,105.5102108,83.1454369,8169.860027,104.2025232,99.45759719
140306,8223.625964,95.71177673,101.4422819,8174.510266,69.70327938,66.32337624,8179,60,66,8163.358555,84.01464452,104.1716402,,,,8221.173368,105.5500834,83.42291921,8169.965123,104.0974279,99.38157931
140307,8223.791929,95.78295459,101.5437441,8174.628051,69.77429355,66.33280376,8179,60,66,8163.568891,84.03810919,104.3065965,,,,8221.528045,105.5965381,83.55425734,8170.087129,103.9754215,99.29401007
140308,8223.973333,96.1295553,101.6546447,8174.756793,69.85191369,66.34310826,8179,60,66,8163.798793,84.06375662,104.454107,,,,8221.913972,105.6474571,83.35753695,8170.220341,103.8422091,99.19936025
140309,8224.118,96.47813767,101.730309,8174.882243,69.92843547,66.37912201,8179,60,66,8164.023803,84.08885836,104.5984789,,,,8222.2899,105.6974374,83.33091116,8170.350594,103.7119565,99.10792236
140310,8224.380188,96.50218922,101.9219937,8175.001896,70.01514512,66.45675179,8180,59,66.05,8164.253705,84.11450579,104.7459893,,,,8222.596174,105.8246241,83.36774594,8170.48357,103.5789801,99.01584768
140311,8224.588748,96.42998975,102.0615504,8175.119003,70.10000989,66.53272986,8180,59,66,8164.478716,84.13960753,104.8903612,,,,8222.80212,106.0412185,83.32093429,8170.613632,103.4489183,98.92717754
140312,8224.922512,96.23554955,102.3248121,8175.264193,70.16118205,66.63589714,8180,59,66,8164.708618,84.16525496,105.0378717,,,,8223.010822,106.2624806,83.27103009,8170.746455,103.3160959,98.83818357
140313,8225.288781,96.00564101,102.6220778,8175.416784,70.2105625,66.74735953,8180,59.05,65.05,8164.933628,84.1903567,105.1822436,,,,8223.213379,106.478987,83.33034351,8170.876406,103.1861447,98.75277601
140314,8225.789557,95.68569115,103.0313492,8175.61076,70.2844195,66.75728317,8180,60,65,8165.232011,84.22364379,105.3736933,,,,8223.479357,106.7660064,83.4221223,8171.048697,103.0138534,98.64230943
140315,8226.231094,95.37162096,103.4083837,8175.752998,70.33098075,66.7627806,8180,60.05,64.05,8165.442347,84.24710846,105.5086497,,,,8223.665025,106.9682629,83.48807165,8171.170147,102.8924039,98.56649104
140316,8226.61998,95.1102021,103.6715648,8175.898656,70.37412247,66.82615779,8181,59.05,65,8165.652683,84.27057313,105.643606,,,,8223.937315,107.0823077,83.63953433,8171.291613,102.7709374,98.49248177
140317,8226.852409,95.09336862,103.7432503,8176.035789,70.42097111,66.84485636,8181,59.1,65,8165.863019,84.2940378,105.7785624,,,,8224.147227,107.2571192,83.72750063,8171.413113,102.649438,98.42038051
140318,8227.079433,95.10672865,103.8132686,8176.16434,70.47183831,66.81979572,8181,59.1,65,8166.068463,84.31695678,105.9103802,,,,8224.220402,107.5581438,83.71840123,8171.531834,102.530717,98.35189269
140319,8227.27943,95.1184982,103.8749515,8176.265764,70.52290111,66.78589451,8181,59.1,65,8166.249449,84.33714731,106.0265055,,,,8224.283715,107.8231769,83.71724829,8171.636472,102.4260788,98.2932178
140320,8227.484832,95.17170687,103.9383015,8176.383673,70.5599639,66.76482101,8181.5,58.6,65.5,8166.435328,84.35788353,106.1457692,,,,8224.347609,108.0952131,83.7142741,8171.743998,102.3185521,98.23464439
140321,8227.684829,95.35747949,103.9999844,8176.507145,70.5872199,66.81382226,8182,58.1,66,8166.616314,84.37807406,106.2618945,,,,8224.47949,108.2891527,83.78039832,8171.848765,102.2137856,98.1793197
140322,8227.85226,95.58894018,104.0291015,8176.623096,70.62035952,66.85572886,8182,58.1,66,8166.797301,84.39826459,106.3780197,,,,8224.622268,108.3818378,83.85677491,8171.95361,102.1097063,98.12574311
140323,8227.96055,95.94422808,103.9766472,8176.768311,70.64841157,66.91330208,8182,58.1,66,8167.007637,84.42172926,106.5129761,,,,8224.825108,108.3038291,83.98162946,8172.07557,101.989833,98.06575818
140324,8228.125687,96.44750459,103.9100145,8176.989774,70.67677693,66.99217088,8182,58.1,66,8167.310911,84.45556204,106.7075643,,,,8225.105788,108.1934465,84.14830643,8172.251663,101.81922,97.98377417
140325,8228.83221,96.40939432,104.3847686,8177.153274,70.76310471,67.01307726,8183,57.1,67,8167.614186,84.48939482,106.9021526,,,,8225.3587,108.0992705,83.85518732,8172.428087,101.651483,97.90737756
140326,8229.127237,96.43152481,104.5149441,8177.235181,70.834318,67.00758814,8183,58.05,67,8167.800064,84.51013104,107.0214163,,,,8225.511028,108.0387868,83.86862562,8172.536402,101.5502146,97.86344148
140327,8229.246188,96.43037518,104.499653,8177.283888,70.8903773,66.996498,8183,58.05,67,8167.927244,84.52431898,107.1030178,,,,8225.617488,107.9943242,83.87682197,8172.610597,101.4816223,97.83466106
140328,8229.30298,96.41276617,104.4273651,8177.352657,70.92234519,67.0077697,8183,58.05,67,8168.049533,84.53796123,107.1814808,,,,8225.792884,107.8782192,83.95476763,8172.682002,101.4161957,97.80794846
140329,8229.433956,96.32097214,104.4292622,8177.44184,70.93389908,67.03945539,8183,58.05,67,8168.171821,84.55160348,107.2599438,,,,8225.968863,107.7612163,84.03040627,8172.753467,101.3512798,97.78215861
140330,8229.703942,96.09173513,104.5650064,8177.561412,70.91909394,67.09922969,8183,58.05,67,8168.299001,84.56579142,107.3415454,,,,8226.152498,107.6385852,84.10663886,8172.827854,101.2843022,97.75629555
140331,8229.757242,96.09860083,104.3744361,8177.636525,70.94471813,67.10139825,8183,58.05,67,8168.421289,84.57943367,107.4200084,,,,8226.329661,107.5197629,84.17761645,8172.899439,101.2204084,97.73232908
140332,8229.810541,96.11302201,104.1023743,8177.701473,70.9805066,67.09021113,8183,58.05,66,8168.543577,84.59307592,107.4984714,,,,8226.507399,107.4000547,84.25020985,8172.97108,101.1570059,97.70922749
140333,8229.919188,96.080221,103.8945095,8177.774216,71.0205897,67.10567666,8183,58.05,66,8168.68054,84.60835524,107.5863499,,,,8226.707148,107.2649346,84.34295498,8173.051384,101.0865706,97.68435701
140334,8230.069035,96.00893005,103.7770137,8177.849556,71.06210433,67.12169454,8183,59,66,8168.822394,84.62418025,107.677367,,,,8226.914787,107.1238281,84.43619854,8173.134626,101.0142514,97.65968833
140335,8230.356483,95.80274608,103.7879011,8177.948965,71.08358006,67.1597352,8183,59,66,8168.96914,84.64055095,107.7715226,,,,8227.130391,106.9766195,84.52966699,8173.220812,100.9490703,97.63530492
140336,8230.525543,95.78850142,103.6896184,8178.030105,71.11929514,67.17938256,8184,58,67,8169.110995,84.65637596,107.8625397,,,,8227.339583,106.8331289,84.61715124,8173.304194,100.8903686,97.61280178
140337,8230.694603,95.78771351,103.5913357,8178.11353,71.15272421,67.15067081,8184,58,67,8169.252849,84.67220097,107.9535568,,,,8227.549533,106.6884757,84.7018373,8173.387641,100.8329576,97.59131798
140338,8230.869492,95.78689842,103.489664,8178.190119,71.20576588,67.08890522,8184,58,67,8169.399595,84.68857167,108.0477124,,,,8227.731098,106.5740368,84.75010261,8173.474032,100.7749017,97.57013442
140339,8231.073529,95.81133233,103.371047,8178.296956,71.26387991,67.03432851,8184,59,67,8169.570798,84.70767082,108.1575606,,,,8227.848241,106.534668,84.70698979,8173.574904,100.7088533,97.54671491
140340,8231.324204,95.87510193,103.2253175,8178.408159,71.35533142,66.94722284,8185,58,68,8169.733644,84.77862573,108.2450267,,,,8227.990812,106.4868577,84.64575075,8173.698947,100.6301351,97.51977753
140341,8231.586719,95.9523503,103.176441,8178.519361,71.3907476,66.97168193,8185,58.05,68,8169.856561,84.88950864,108.2925648,,,,8228.131914,106.4396546,84.57548316,8173.823112,100.5540254,97.49477269
140342,8231.968328,95.99286073,103.4067948,8178.655355,71.41711967,67.02160822,8185,59,68,8169.977611,85.00225995,108.3382345,,,,8228.373249,106.2913625,84.59797288,8173.94739,100.4804521,97.47160352
140343,8232.358952,96.06362351,103.6320929,8178.832105,71.44341123,67.10428382,8185,59,68,8170.137169,85.09825098,108.4154014,,,,8228.674193,106.091148,84.65125853,8174.083351,100.4028512,97.44826464
140344,8232.710713,96.25317884,103.7657652,8179.028307,71.50007242,67.17638763,8185,59.05,68,8170.262778,85.30974968,108.4323237,,,,8229.069508,105.8271809,84.70654204,8174.262883,100.3048286,97.42044081
140345,8233.062475,96.46086133,103.8994375,8179.218664,71.57973372,67.24972239,8186,59,68,8170.433215,85.47641994,108.4940744,,,,8229.456293,105.5700254,84.99357631,8174.442599,100.2115498,97.39572155
140346,8233.537034,96.45601458,104.1629422,8179.421771,71.64191378,67.33994765,8186,59.05,68,8170.598155,85.63771374,108.5538332,,,,8229.707461,105.4426937,85.15107616,8174.616672,100.1255935,97.3744822
140347,8234.199681,96.23176516,104.6286057,8179.611296,71.67287873,67.40710192,8186,60,68,8170.752098,85.78825462,108.6096081,,,,8229.989553,105.2747699,85.34105596,8174.779261,100.0490209,97.35680462
140348,8234.721641,96.14037448,104.9570995,8179.79311,71.73377088,67.48916858,8186,60,68,8170.901285,85.93811524,108.6623791,,,,8230.298274,105.0768711,85.55492888,8174.939045,99.97709153,97.3412474
140349,8235.060638,96.22411812,105.106148,8179.988925,71.75616098,67.58704903,8186,60,67.05,8171.042115,86.09089501,108.7085466,,,,8230.597946,104.88476,85.75728222,8175.096002,99.90948165,97.32751583
140350,8235.159184,96.42305728,105.0710255,8180.134724,71.75988948,67.66393169,8186,60,67,8171.079365,86.26025866,108.679183,,,,8230.806818,104.7508485,85.89519165,8175.206494,99.86361554,97.31866488
140351,8235.21987,96.65202656,104.7805059,8180.263225,71.7769806,67.7253304,8186,61,67,8171.134318,86.40648328,108.6692741,,,,8231.008621,104.6214597,86.02594136,8175.314103,99.82026069,97.31061871
140352,8235.280557,96.88099583,104.2794964,8180.390987,71.79481164,67.82107124,8186,61,67,8171.201157,86.5408214,108.6712518,,,,8231.222153,104.4797807,86.16649652,8175.421734,99.77814641,97.30307452
140353,8235.341243,97.10996511,103.9280571,8180.541444,71.7505184,67.92641325,8186,61,67,8171.297705,86.6454504,108.7029385,,,,8231.714309,104.0589216,86.58376029,8175.529382,99.73722681,97.29597062
140354,8235.549832,97.19103226,103.8144898,8180.6919,71.6999862,68.01790173,8187,60,67.05,8171.411185,86.7331478,108.7515569,,,,8232.210515,103.6334625,87.0051496,8175.637041,99.69745601,97.28924529
140355,8235.79159,97.24675792,103.9832776,8180.846423,71.64808826,68.10316309,8187,60,67.05,8171.496927,86.85402044,108.7706842,,,,8232.687381,103.2286864,87.33654829,8175.747618,99.65775792,97.28266745
140356,8236.319255,97.00874853,104.4828018,8180.995901,71.59853466,68.18066353,8187,61,67,8171.566098,86.98602608,108.7749944,,,,8232.902055,103.083659,87.35622943,8175.855288,99.620175,97.27652021
140357,8236.576467,97.04119245,104.7118727,8181.126304,71.56805566,68.21736645,8187,61,67,8171.69256,87.06074145,108.8365948,,,,8233.051418,103.0034065,87.30687238,8175.962956,99.58360199,97.27056477
140358,8236.833679,97.07363637,104.9409437,8181.256708,71.54739297,68.23673892,8187,61,66.05,8171.761846,87.19263234,108.8410196,,,,8233.200431,102.9229745,87.25346253,8176.070618,99.54799301,97.26473944
140359,8236.874655,97.32231679,104.9537781,8181.387111,71.55097228,68.2886712,8188,60,67.05,8171.872925,87.28273075,108.887237,,,,8233.349104,102.8423581,87.19603591,8176.178269,99.51330216,97.2589825
140360,8237.020173,97.47428265,104.6974154,8181.52024,71.60403096,68.32880455,8188,60,67.05,8172.006551,87.35571849,108.9542492,,,,8233.66292,102.5978973,87.29438245,8176.288814,99.47858124,97.25307637
140361,8237.205266,97.57884537,104.4552179,8181.613467,71.68837259,68.31055549,8188,60.05,67.05,8172.136662,87.4267855,109.019498,,,,8233.836256,102.49157,87.25424612,8176.396429,99.44561072,97.24726878
140362,8237.390359,97.6834081,104.3922486,8181.705846,71.77356264,68.25619136,8188,60.05,67.05,8172.266772,87.49785251,109.0847468,,,,8233.897182,102.4971434,87.09810208,8176.50402,99.41341946,97.24134282
140363,8237.654954,97.70846905,104.408781,8181.778682,71.87829569,68.18228424,8188,60.05,67.05,8172.396882,87.56891952,109.1499955,,,,8234.020777,102.4395447,87.00105406,8176.611582,99.38196156,97.23523678
140364,8238.143976,97.54041655,104.6229235,8181.859393,71.99435124,68.12485486,8188,61,67,8172.541058,87.64766945,109.2222982,,,,8234.163287,102.3695833,86.89492699,8176.730732,99.34790387,97.22818564
140365,8238.656853,97.36416636,104.847512,8181.97809,72.06557153,68.19340792,8189,60,68,8172.692267,87.69669144,109.2981278,,,,8234.311699,102.2966083,86.77793383,8176.855644,99.31302359,97.22037992
140366,8239.169731,97.18791617,105.0721005,8182.110703,72.07930869,68.27587661,8189,60,68,8172.828148,87.70192215,109.3586295,,,,8234.442201,102.2422108,86.63831989,8176.980496,99.27893115,97.21205845
140367,8239.67068,97.01576482,105.481962,8182.253311,72.06607809,68.34592153,8189,60,68,8172.941226,87.72667451,109.3980809,,,,8234.507475,102.2620345,86.43525198,8177.102381,99.24632314,97.20333984
140368,8240.147775,96.67020816,105.8065113,8182.381695,72.06091065,68.36199557,8189,60,68,8173.058501,87.75057416,109.4452353,,,,8234.680628,102.1806298,86.34873391,8177.218397,99.21584139,97.19441047
140369,8240.565234,96.32407397,106.0904918,8182.483819,72.06660175,68.31973835,8189.5,59.5,67.55,8173.154715,87.79701266,109.4800946,,,,8234.8967,102.1355167,86.40323754,8177.319854,99.18958247,97.18603399
140370,8240.982692,96.03385076,106.3744724,8182.585943,72.0802306,68.27748113,8190,59,68,8173.25093,87.84966988,109.5149539,,,,8235.113404,102.4619784,86.54897165,8177.421254,99.16366796,97.17707707
140371,8241.40015,95.81769518,106.658453,8182.688066,72.10380727,68.25806317,8190,59,68,8173.401681,87.84779096,109.6043494,,,,8235.25254,102.8708862,86.61664147,8177.522593,99.13805903,97.16748747
140372,8241.716167,95.70298104,106.8409921,8182.754613,72.16383375,68.26119319,8190,59,68,8173.49128,87.90706408,109.6325928,,,,8235.339135,103.3371457,86.54207773,8177.623868,99.11271683,97.15721297
140373,8242.078881,95.63934434,107.0053973,8182.814903,72.29159647,68.22726298,8190,59.05,68,8173.619713,87.9998119,109.6698695,,,,8235.767854,103.7385511,86.49510487,8177.774206,99.07547478,97.14057125
140374,8242.853138,95.74589305,107.3563393,8183.190485,72.49168762,68.27369434,8190.5,60.5,67.55,8173.887618,88.03020096,109.743191,,,,8235.958597,105.3669063,85.44438385,8178.094556,98.99707305,97.09881422
140375,8243.550666,96.10229294,107.6725032,8183.467513,72.71879955,68.16117809,8191,61,68,8174.11826,88.16078354,109.7985318,,,,8236.44839,105.3433827,85.13619412,8178.382418,98.92687869,97.05281185
140376,8244.76223,96.3152126,108.5293979,8183.703265,72.95189691,68.03237888,8191.5,60.5,68.5,8174.370553,88.27474438,109.8877949,,,,8236.883908,105.0358649,84.80813265,8178.649342,98.8610511,97.00233255
140377,8245.265018,96.94144517,108.7842986,8183.874404,73.10611524,67.94508665,8191.5,60.55,67.5,8174.549408,88.35187318,109.9527044,,,,8237.019197,104.9888721,84.39770695,8178.835316,98.81421082,96.96278404
140378,8245.531042,97.55618775,108.8558272,8183.990951,73.24369402,67.85636163,8192,61,68,8174.702466,88.39966428,110.0163587,,,,8237.208344,104.8683529,84.16588239,8178.980834,98.77673489,96.92937685
140379,8245.637818,98.0887481,108.7719207,8184.105214,73.37857518,67.76937631,8192,61,68,8174.828493,88.47054838,110.0547348,,,,8237.482658,104.6607804,84.03585308,8179.123111,98.73920922,96.89465097
140380,8245.746729,98.63195965,108.686336,8184.247405,73.45848827,67.7062942,8192,61,67.05,8174.950304,88.54958634,110.0871422,,,,8237.971362,104.2396125,84.10658109,8179.267798,98.69997753,96.85726886
140381,8245.83215,99.05800793,108.6192108,8184.399145,73.46582699,67.6970368,8192,61,67.05,8175.073342,88.58407668,110.1400601,,,,8238.272765,103.9908074,84.07628263,8179.380943,98.66843056,96.82659706
140382,8245.921841,99.50535862,108.5487293,8184.518055,73.50936484,67.76475892,8192,61,67,8175.2029,88.61992343,110.1959919,,,,8238.561334,103.7571204,84.01293778,8179.499405,98.63448024,96.79314214
140383,8246.009398,99.99530596,108.4799259,8184.628888,73.55711034,67.83273787,8193,60,68,8175.329374,88.65623386,110.250592,,,,8238.880728,103.4909694,83.98524573,8179.614687,98.60043908,96.75927664
140384,8246.088412,100.5071299,108.4450363,8184.739863,73.58924351,67.83989234,8193,60.05,68,8175.403034,88.73050238,110.2593911,,,,8239.042068,103.3838124,83.83038206,8179.718401,98.56888776,96.72771415
140385,8246.135393,100.8114577,108.4373511,8184.794519,73.61967915,67.81745487,8193,60.05,68,8175.446243,88.76487027,110.2640333,,,,8239.106142,103.3554414,83.7051125,8179.779916,98.54972791,96.70850561
140386,8246.18451,101.1296185,108.4293166,8184.857213,73.64594428,67.79955147,8193,60.05,67.05,8175.491415,88.80413351,110.2688865,,,,8239.17317,103.3256383,83.57313775,8179.844102,98.52936168,96.68807739
140387,8246.252352,101.4290534,108.440008,8184.931379,73.66073743,67.78688175,8193,61,67.05,8175.536587,88.83966888,110.2737397,,,,8239.240241,103.2956903,83.44013539,8179.908157,98.50863827,96.66729962
140388,8246.341546,101.7071373,108.4720505,8185.005545,73.67540316,67.77074701,8193,61,67,8175.600514,88.8586079,110.2973467,,,,8239.307354,103.2655985,83.33403021,8179.972075,98.48754319,96.64617711
140389,8246.53609,101.943746,108.5995031,8185.092609,73.68743104,67.77151996,8193,61,67,8175.679987,88.89035962,110.3294883,,,,8239.386193,103.312275,83.31191096,8180.046931,98.46228561,96.62094771
140390,8246.850848,102.1719202,108.8239765,8185.202246,73.70257725,67.84930809,8193,61,67,8175.780064,88.94254336,110.3699629,,,,8239.485556,103.6354916,83.24525405,8180.140911,98.42968661,96.58852298
140391,8247.165606,102.4000943,108.9690375,8185.311882,73.71772347,67.92709622,8193,61,67,8175.870563,88.991949,110.4008602,,,,8239.58501,103.9590462,83.0476268,8180.234564,98.39615988,96.55538322
140392,8247.700661,102.0865501,109.3343958,8185.421519,73.73286969,68.00488436,8193,61,67,8175.914503,89.08190874,110.3851974,,,,8239.684557,104.2829197,82.84940185,8180.327877,98.36165865,96.52154396
140393,8248.273757,101.716215,109.7377947,8185.56033,73.71884156,68.06904485,8193.5,60.5,67.5,8176.015894,89.11441664,110.4269864,,,,8239.747469,104.6438185,82.61744905,8180.420837,98.32613616,96.48702071
166942,1928.592487,1037.377413,989.9593076,,,,2091,23,28,,,,,,,1957.257001,1009.795387,1019.710382,,,
166943,2016.76657,999.8273967,980.126803,,,,2135,94.45,28.05,,,,,,,2010.701953,993.3023698,993.4598183,,,
166944,2107.259252,964.2478358,937.6419484,,,,2180,172,41,,,,,,,2069.653239,985.1997062,957.8237263,,,
166945,2199.484026,941.493018,938.3996949,,,,2225,191,59.05,,,,,,,2145.398317,980.8187573,978.9206536,,,
166946,2287.842504,934.1433097,954.3309872,,,,2270,211.1,79.1,,,,,,,2217.606404,1009.89546,994.2967368,,,
166947,2374.78524,922.4368729,983.3153878,,,,2315,215.15,95.25,,,,,,,2297.588468,1041.280113,1016.371966,,,
166948,2465.590816,934.3904991,997.7035587,,,,2360,205.05,114.1,,,,,,,2358.777138,1136.208514,1013.524275,,,
166949,2548.909168,961.4475729,1007.830006,,,,2405,189.05,135,,,,,,,2430.795126,1198.761639,1012.887835,,,
166950,2638.702955,968.5858171,1030.418507,,,,2449.5,171.5,149.65,,,,,,,2504.130013,1263.077832,1037.551222,,,
166951,2710.222723,1019.896445,1061.140031,,,,2495,155.05,162.1,,,,,,,2581.120608,1330.417119,1063.666934,,,
166952,2792.605137,1077.336818,1104.7151,,,,2541,133.05,175.15,,,,,,,2652.699266,1415.676969,1079.495119,,,
166953,2873.398367,1151.16636,1137.889833,,,,2586,114,181.05,,,,,,,2735.012479,1476.02011,1100.867133,,,
166954,2950.691902,1233.130041,1186.559121,,,,2631,89.05,177.3,,,,,,,2823.058313,1516.647149,1136.78974,,,
166955,3026.381026,1318.992612,1229.020058,,,,2676,69,171.05,,,,,,,2922.381815,1543.928683,1193.878241,,,
166956,3106.111184,1406.3612,1279.652834,,,,2721,51.1,130.35,,,,,,,3022.223386,1559.402396,1237.78133,,,
166957,3188.299872,1493.680165,1342.135288,,,,2766,41,75,,,,,,,3114.133261,1568.456168,1284.706811,,,
166958,3270.696185,1604.143461,1391.170559,,,,2822,60,46,,,,,,,3216.769362,1562.208572,1322.05584,,,
166959,5100.515459,432.1540983,404.9451332,,,,5047,264,538.1,,,,,,,5307.60807,351.9161265,385.0603142,,,
166960,5281.734515,333.1897387,332.693344,,,,5271,177,408,,,,,,,5469.109838,293.364454,337.9657072,,,
166961,5468.589813,279.498157,294.048003,,,,5494,85.05,240.15,,,,,,,5590.13406,271.0385406,313.8936376,,,
166962,5646.3058,284.8311482,307.3508075,,,,5708,34,51,,,,,,,5661.476608,259.8571357,295.8090285,,,
166963,5679.052,268.5143527,279.3590841,,,,5733,27,29,,,,,,,5704.581918,255.3049239,276.9696243,,,
166964,5712.013468,259.6829991,252.1770975,,,,5747,26,26,,,,,,,5741.798172,251.9727946,264.4306295,,,
166965,5746.841746,249.6072846,248.0958058,,,,5760,25,24.05,,,,,,,5773.634517,248.8754969,265.5302312,,,
166966,5779.395915,248.3721294,241.3632804,,,,5774,25,27.05,,,,,,,5798.472271,264.9366212,262.1761706,,,
166967,5814.924063,251.6838332,242.0280601,,,,5787,26.05,27.05,,,,,,,5822.966491,283.3472895,266.4621532,,,
166968,5850.916242,271.0038852,256.6733593,,,,5801,27,30,,,,,,,5848.867879,299.8629471,267.6173799,,,
166969,5887.025015,296.0662035,273.1787462,,,,5815,29,32,,,,,,,5881.082115,306.9819072,281.8375866,,,
166970,5920.355526,327.66999,288.4660503,,,,5833,37.05,34,,,,,,,5918.718851,316.5982472,292.7708706,,,
166971,5993.177144,288.06255,255.8913439,,,,5912,71,39,,,,,,,5965.132935,315.7668876,290.9516453,,,
166972,6061.207366,256.1350791,223.1997498,,,,5994,117.15,57,,,,,,,6028.249904,291.9536515,277.0464052,,,
166973,6132.832488,224.7543408,195.9423779,,,,6076.5,122.7,73.5,,,,,,,6103.767521,256.8124685,247.3716807,,,
166974,6203.804318,196.717038,173.437175,,,,6159,108.15,98,,,,,,,6183.701963,220.4831419,205.598343,,,
166975,6277.963152,171.7392838,159.3297836,,,,6240,93.05,115,,,,,,,6272.662283,182.9436247,178.3508515,,,
166976,6348.911071,157.6407985,151.0964626,,,,6322,70.1,112.05,,,,,,,6359.132338,161.796221,160.791366,,,
166977,6422.913327,147.4869016,143.7987905,,,,6405,51,80.2,,,,,,,6438.938318,154.3031533,156.7077903,,,
166978,6493.978406,144.2259093,144.9816617,,,,6486,49,59.05,,,,,,,6510.702132,157.2504693,160.0788276,,,
166979,6566.503809,153.627464,162.9551915,,,,6566,48.05,44,,,,,,,6570.808889,159.6620044,159.9605082,,,
166980,6609.118592,144.44243,150.7887423,,,,6611.5,62.65,42.55,,,,,,,6623.360771,152.0510541,160.2510626,,,
166981,6652.110353,134.6144451,140.4661909,,,,6654,105.1,47.05,,,,,,,6675.301664,139.3977747,157.8033967,,,
166982,6694.960438,125.6186264,130.8794071,,,,6695.5,145.55,57.5,,,,,,,6723.808992,134.2066469,150.1941673,,,
166983,6737.98146,116.9529762,121.4626551,,,,6738,138.15,75.05,,,,,,,6770.641043,127.2998838,140.2866901,,,
166984,6781.55463,106.4774311,114.9061797,,,,6780,135.1,91.25,,,,,,,6818.230383,121.3289164,132.7628674,,,
