site_id,site_name,entity_id,entity_name,sample_id,age_bp,age_uncert_pos,age_uncert_neg,d18o,d13c
10,Jaraguá cave,447,JAR4,304961,698.6470005,8.637133671,9.06486078,-4.34,-7.96
10,Jaraguá cave,447,JAR4,304962,702.1184515,8.28308272,8.327592177,-3.84,-7.85
10,Jaraguá cave,447,JAR4,304963,705.6593843,7.781344106,8.088221983,-3.95,-7.82
10,Jaraguá cave,447,JAR4,304964,709.1250033,7.650552092,7.682985326,-3.87,-7.86
10,Jaraguá cave,447,JAR4,304965,712.7583623,7.38959575,7.559313322,-4.24,-8.17
10,Jaraguá cave,707,JAR2,420398,713.762064205852,119.115408138537,128.634651516321,-3.79,-6.95
10,Jaraguá cave,447,JAR4,304966,716.1208154,7.384403222,7.365702443,-4.43,-8.2
10,Jaraguá cave,448,JAR1,305037,718.204845,20.72431063,21.55284581,-3.34957320232,-6.92
10,Jaraguá cave,447,JAR4,304967,719.6125938,7.468978973,7.384331396,-4.25,-7.88
10,Jaraguá cave,447,JAR4,304968,723.151288,7.467300063,7.559390509,-3.76,-7.67
10,Jaraguá cave,447,JAR4,304969,726.6543316,7.664386458,7.736654938,-4.63,-8.54
10,Jaraguá cave,448,JAR1,305038,727.0434944,24.92246467,25.15766324,-3.04703347851,-7.1
10,Jaraguá cave,707,JAR2,420399,728.487486755057,124.683105069571,135.300912726361,-4.4,-7.23
10,Jaraguá cave,447,JAR4,304970,730.2708168,7.67760417,8.189392292,-4.35,-8.23
10,Jaraguá cave,447,JAR4,304971,733.8351477,8.008811675,8.665453712,-4.37,-8.14
10,Jaraguá cave,448,JAR1,305039,736.081386,29.32163899,29.65931189,-3.93060837333,-7.49
10,Jaraguá cave,447,JAR4,304972,737.3098331,8.457397499,9.304365898,-4.5,-8.2
10,Jaraguá cave,447,JAR4,304973,740.7671988,9.141922633,9.806356183,-3.54,-7.78
10,Jaraguá cave,707,JAR2,420400,743.228831072064,131.385433517642,142.278280357391,-4.6,-6.6
10,Jaraguá cave,447,JAR4,304974,744.2754808,9.785193592,10.49683281,-3.61,-7.87
10,Jaraguá cave,448,JAR1,305040,745.2021331,33.91321384,34.12557368,-4.71967880707,-7.88
10,Jaraguá cave,447,JAR4,304975,747.7966663,10.3671492,11.20431957,-3.61,-7.64
10,Jaraguá cave,448,JAR1,305041,754.2775073,38.71003061,38.86820188,-4.07341046825,-7.59
10,Jaraguá cave,707,JAR2,420401,758.387722266102,137.271685247298,150.044007728036,-5.36,-7.29
10,Jaraguá cave,447,JAR4,304976,761.3862564,21.59322945,16.86327659,-3.91,-7.91
10,Jaraguá cave,448,JAR1,305042,772.4382584,48.22722252,47.69118313,-3.51986940483,-6.99
10,Jaraguá cave,447,JAR4,304977,780.1359835,49.21862192,30.64037656,-3.98,-7.7
10,Jaraguá cave,448,JAR1,305043,781.2629957,53.3447725,52.03820904,-4.22060325717,-7.57
10,Jaraguá cave,448,JAR1,305044,784.9428734,51.93721618,51.34347345,-4.44515589252,-7.24
10,Jaraguá cave,707,JAR2,420402,787.989089267589,150.39399968159,164.278279986133,-5.22,-7.74
10,Jaraguá cave,448,JAR1,305045,788.2797497,50.77201898,50.90697664,-4.58314913213,-7.76
10,Jaraguá cave,448,JAR1,305046,794.7399659,48.82949467,49.58492249,-3.58698429864,-7.31
10,Jaraguá cave,448,JAR1,305047,797.9498749,47.64538337,48.50379881,-3.28737170416,-7.54
10,Jaraguá cave,447,JAR4,304978,799.0991233,77.11788081,46.59360449,-4.54,-8.48
10,Jaraguá cave,448,JAR1,305048,801.2216254,47.05290861,47.83657623,-2.99424061033,-6.96
10,Jaraguá cave,448,JAR1,305049,804.6295208,45.89012125,47.17565532,-3.20802559139,-7.09
10,Jaraguá cave,448,JAR1,305050,808.0196733,45.06933565,47.30919662,-3.23896952997,-7.02
10,Jaraguá cave,448,JAR1,305051,811.0199449,45.02128158,47.36690178,-3.51422422685,-7.09
10,Jaraguá cave,448,JAR1,305052,814.3978979,44.5850104,46.85967208,-4.53474695794,-7.55
10,Jaraguá cave,448,JAR1,305053,817.7268061,44.08826205,46.62561864,-3.6359091745,-7.73
10,Jaraguá cave,447,JAR4,304979,818.0689379,104.2664288,62.76287067,-4.86,-8.6
10,Jaraguá cave,707,JAR2,420403,819.259114165424,132.225415197163,146.281657934369,-4.41,-6.98
